year (연도),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025,RC030,오건우,T04,트라젠타정,44781600.0,44781600.0,25,25,25,0,0,pass
2025,RC030,오건우,T04,플라빅스정,383544000.0,383544000.0,28,28,28,0,0,pass
2025,RC031,최준우,T04,가브스정,216781377.0,216781377.0,29,29,29,0,0,pass
2025,RC031,최준우,T04,글루코파지정,60920517.0,60920517.0,22,22,22,0,0,pass
2025,RC031,최준우,T04,네시나정,158129850.0,158129850.0,19,19,19,0,0,pass
2025,RC031,최준우,T04,넥시움정,118566168.0,118566168.0,28,28,28,0,0,pass
2025,RC031,최준우,T04,디아미크롱서방정,72355000.0,72355000.0,26,26,26,0,0,pass
2025,RC031,최준우,T04,로수젯정,198576660.0,198576660.0,19,19,19,0,0,pass
2025,RC031,최준우,T04,록소르정,61442200.0,61442200.0,28,28,28,0,0,pass
2025,RC031,최준우,T04,리피토정,68129019.0,68129019.0,22,22,22,0,0,pass
2025,RC031,최준우,T04,서스펜정,89332869.0,89332869.0,27,27,27,0,0,pass
2025,RC031,최준우,T04,세파클러캡슐,71879500.0,71879500.0,26,26,26,0,0,pass
2025,RC031,최준우,T04,아모잘탄정,120558268.0,120558268.0,31,31,31,0,0,pass
2025,RC031,최준우,T04,아토르바정,57296514.0,57296514.0,24,24,24,0,0,pass
2025,RC031,최준우,T04,아토젯정,327548700.0,327548700.0,29,29,29,0,0,pass
2025,RC031,최준우,T04,엑스포지정,178467562.0,178467562.0,24,24,24,0,0,pass
2025,RC031,최준우,T04,올메텍정,75573435.0,75573435.0,21,21,21,0,0,pass
2025,RC031,최준우,T04,자누비아정,540534000.0,540534000.0,31,31,31,0,0,pass
2025,RC031,최준우,T04,카나브정,60509595.0,60509595.0,18,18,18,0,0,pass
2025,RC031,최준우,T04,타미플루캡슐,183578700.0,183578700.0,29,29,29,0,0,pass
2025,RC031,최준우,T04,트라젠타정,22804400.0,22804400.0,16,16,16,0,0,pass
2025,RC031,최준우,T04,플라빅스정,416304000.0,416304000.0,25,25,25,0,0,pass
2025,RC032,서재원,T04,가브스정,128184469.0,128184469.0,25,25,25,0,0,pass
2025,RC032,서재원,T04,글루코파지정,61199387.0,61199387.0,27,27,27,0,0,pass
2025,RC032,서재원,T04,네시나정,326357236.0,326357236.0,36,36,36,0,0,pass
2025,RC032,서재원,T04,넥시움정,128326450.0,128326450.0,23,23,23,0,0,pass
2025,RC032,서재원,T04,디아미크롱서방정,92203400.0,92203400.0,26,26,26,0,0,pass
2025,RC032,서재원,T04,로수젯정,341409393.0,341409393.0,39,39,39,0,0,pass
2025,RC032,서재원,T04,록소르정,30813400.0,30813400.0,25,25,25,0,0,pass
2025,RC032,서재원,T04,리피토정,87391893.0,87391893.0,19,19,19,0,0,pass
2025,RC032,서재원,T04,서스펜정,48260892.0,48260892.0,19,19,19,0,0,pass
2025,RC032,서재원,T04,세파클러캡슐,146419600.0,146419600.0,27,27,27,0,0,pass
2025,RC032,서재원,T04,아모잘탄정,159144906.0,159144906.0,32,32,32,0,0,pass
2025,RC032,서재원,T04,아토르바정,65309930.0,65309930.0,21,21,21,0,0,pass
2025,RC032,서재원,T04,아토젯정,226856106.0,226856106.0,14,14,14,0,0,pass
2025,RC032,서재원,T04,엑스포지정,148937460.0,148937460.0,24,24,24,0,0,pass
2025,RC032,서재원,T04,올메텍정,44419462.0,44419462.0,17,17,17,0,0,pass
2025,RC032,서재원,T04,자누비아정,419542000.0,419542000.0,21,21,21,0,0,pass
2025,RC032,서재원,T04,카나브정,121363785.0,121363785.0,18,18,18,0,0,pass
2025,RC032,서재원,T04,타미플루캡슐,166796700.0,166796700.0,18,18,18,0,0,pass
2025,RC032,서재원,T04,트라젠타정,43841600.0,43841600.0,24,24,24,0,0,pass
2025,RC032,서재원,T04,플라빅스정,352170000.0,352170000.0,27,27,27,0,0,pass
2025,RC033,최윤서,T05,가브스정,164087056.0,164087056.0,20,20,20,0,0,pass
2025,RC033,최윤서,T05,글루코파지정,80104828.0,80104828.0,20,20,20,0,0,pass
2025,RC033,최윤서,T05,네시나정,101910130.0,101910130.0,18,18,18,0,0,pass
2025,RC033,최윤서,T05,넥시움정,108781039.0,108781039.0,21,21,21,0,0,pass
2025,RC033,최윤서,T05,디아미크롱서방정,71993600.0,71993600.0,17,17,17,0,0,pass
2025,RC033,최윤서,T05,로수젯정,115592847.0,115592847.0,11,11,11,0,0,pass
2025,RC033,최윤서,T05,록소르정,29005400.0,29005400.0,23,23,23,0,0,pass
2025,RC033,최윤서,T05,리피토정,97129842.0,97129842.0,20,20,20,0,0,pass
2025,RC033,최윤서,T05,서스펜정,51605166.0,51605166.0,18,18,18,0,0,pass
2025,RC033,최윤서,T05,세파클러캡슐,42165700.0,42165700.0,17,17,17,0,0,pass
2025,RC033,최윤서,T05,아모잘탄정,117155512.0,117155512.0,17,17,17,0,0,pass
2025,RC033,최윤서,T05,아토르바정,45146828.0,45146828.0,19,19,19,0,0,pass
2025,RC033,최윤서,T05,아토젯정,169594569.0,169594569.0,14,14,14,0,0,pass
2025,RC033,최윤서,T05,엑스포지정,95752144.0,95752144.0,19,19,19,0,0,pass
2025,RC033,최윤서,T05,올메텍정,59090958.0,59090958.0,17,17,17,0,0,pass
2025,RC033,최윤서,T05,자누비아정,289052000.0,289052000.0,28,28,28,0,0,pass
2025,RC033,최윤서,T05,카나브정,66106395.0,66106395.0,25,25,25,0,0,pass
2025,RC033,최윤서,T05,타미플루캡슐,182402100.0,182402100.0,16,16,16,0,0,pass
2025,RC033,최윤서,T05,트라젠타정,24195600.0,24195600.0,14,14,14,0,0,pass
2025,RC033,최윤서,T05,플라빅스정,218232000.0,218232000.0,17,17,17,0,0,pass
2025,RC034,서민서,T05,가브스정,120984591.0,120984591.0,15,15,15,0,0,pass
2025,RC034,서민서,T05,글루코파지정,36713064.0,36713064.0,13,13,13,0,0,pass
2025,RC034,서민서,T05,네시나정,46506477.0,46506477.0,13,13,13,0,0,pass
2025,RC034,서민서,T05,넥시움정,89175945.0,89175945.0,16,16,16,0,0,pass
2025,RC034,서민서,T05,디아미크롱서방정,35742600.0,35742600.0,18,18,18,0,0,pass
2025,RC034,서민서,T05,로수젯정,269304270.0,269304270.0,23,23,23,0,0,pass
2025,RC034,서민서,T05,록소르정,16547000.0,16547000.0,17,17,17,0,0,pass
2025,RC034,서민서,T05,리피토정,48253284.0,48253284.0,19,19,19,0,0,pass
2025,RC034,서민서,T05,서스펜정,50797746.0,50797746.0,20,20,20,0,0,pass
2025,RC034,서민서,T05,세파클러캡슐,110418500.0,110418500.0,26,26,26,0,0,pass
2025,RC034,서민서,T05,아모잘탄정,108935149.0,108935149.0,19,19,19,0,0,pass
2025,RC034,서민서,T05,아토르바정,100111282.0,100111282.0,26,26,26,0,0,pass
2025,RC034,서민서,T05,아토젯정,117775368.0,117775368.0,17,17,17,0,0,pass
2025,RC034,서민서,T05,엑스포지정,53149354.0,53149354.0,11,11,11,0,0,pass
2025,RC034,서민서,T05,올메텍정,71609307.0,71609307.0,20,20,20,0,0,pass
2025,RC034,서민서,T05,자누비아정,401288000.0,401288000.0,19,19,19,0,0,pass
2025,RC034,서민서,T05,카나브정,104341350.0,104341350.0,20,20,20,0,0,pass
2025,RC034,서민서,T05,타미플루캡슐,95054600.0,95054600.0,16,16,16,0,0,pass
2025,RC034,서민서,T05,트라젠타정,59727600.0,59727600.0,26,26,26,0,0,pass
2025,RC034,서민서,T05,플라빅스정,163926000.0,163926000.0,12,12,12,0,0,pass
2025,RC035,오준호,T05,가브스정,138132353.0,138132353.0,23,23,23,0,0,pass
2025,RC035,오준호,T05,글루코파지정,62110030.0,62110030.0,19,19,19,0,0,pass
2025,RC035,오준호,T05,네시나정,111584907.0,111584907.0,14,14,14,0,0,pass
2025,RC035,오준호,T05,넥시움정,142492444.0,142492444.0,16,16,16,0,0,pass
2025,RC035,오준호,T05,디아미크롱서방정,107668800.0,107668800.0,31,31,31,0,0,pass
2025,RC035,오준호,T05,로수젯정,330506316.0,330506316.0,25,25,25,0,0,pass
2025,RC035,오준호,T05,록소르정,34478000.0,34478000.0,16,16,16,0,0,pass
2025,RC035,오준호,T05,리피토정,13568400.0,13568400.0,14,14,14,0,0,pass
2025,RC035,오준호,T05,서스펜정,99476229.0,99476229.0,17,17,17,0,0,pass
2025,RC035,오준호,T05,세파클러캡슐,99050200.0,99050200.0,19,19,19,0,0,pass
2025,RC035,오준호,T05,아모잘탄정,106208199.0,106208199.0,23,23,23,0,0,pass
2025,RC035,오준호,T05,아토르바정,52866486.0,52866486.0,19,19,19,0,0,pass
2025,RC035,오준호,T05,아토젯정,142327521.0,142327521.0,14,14,14,0,0,pass
2025,RC035,오준호,T05,엑스포지정,132444954.0,132444954.0,20,20,20,0,0,pass
2025,RC035,오준호,T05,올메텍정,90994332.0,90994332.0,19,19,19,0,0,pass
2025,RC035,오준호,T05,자누비아정,198856000.0,198856000.0,13,13,13,0,0,pass
2025,RC035,오준호,T05,카나브정,59375472.0,59375472.0,18,18,18,0,0,pass
2025,RC035,오준호,T05,타미플루캡슐,228392000.0,228392000.0,22,22,22,0,0,pass
2025,RC035,오준호,T05,트라젠타정,27485600.0,27485600.0,15,15,15,0,0,pass
2025,RC035,오준호,T05,플라빅스정,277704000.0,277704000.0,23,23,23,0,0,pass
2025,RC036,임서준,T05,가브스정,174416387.0,174416387.0,20,20,20,0,0,pass
2025,RC036,임서준,T05,글루코파지정,121614036.0,121614036.0,28,28,28,0,0,pass
2025,RC036,임서준,T05,네시나정,220731873.0,220731873.0,21,21,21,0,0,pass
2025,RC036,임서준,T05,넥시움정,200298505.0,200298505.0,22,22,22,0,0,pass
2025,RC036,임서준,T05,디아미크롱서방정,57303200.0,57303200.0,18,18,18,0,0,pass
2025,RC036,임서준,T05,로수젯정,285281829.0,285281829.0,19,19,19,0,0,pass
2025,RC036,임서준,T05,록소르정,29223400.0,29223400.0,18,18,18,0,0,pass
2025,RC036,임서준,T05,리피토정,53260860.0,53260860.0,13,13,13,0,0,pass
2025,RC036,임서준,T05,서스펜정,46193358.0,46193358.0,15,15,15,0,0,pass
2025,RC036,임서준,T05,세파클러캡슐,112451100.0,112451100.0,18,18,18,0,0,pass
2025,RC036,임서준,T05,아모잘탄정,135897193.0,135897193.0,17,17,17,0,0,pass
2025,RC036,임서준,T05,아토르바정,55423325.0,55423325.0,24,24,24,0,0,pass
2025,RC036,임서준,T05,아토젯정,164828241.0,164828241.0,13,13,13,0,0,pass
2025,RC036,임서준,T05,엑스포지정,97411729.0,97411729.0,19,19,19,0,0,pass
2025,RC036,임서준,T05,올메텍정,63955518.0,63955518.0,24,24,24,0,0,pass
2025,RC036,임서준,T05,자누비아정,241982000.0,241982000.0,18,18,18,0,0,pass
2025,RC036,임서준,T05,카나브정,79354065.0,79354065.0,17,17,17,0,0,pass
2025,RC036,임서준,T05,타미플루캡슐,150167800.0,150167800.0,16,16,16,0,0,pass
2025,RC036,임서준,T05,트라젠타정,27861600.0,27861600.0,14,14,14,0,0,pass
2025,RC036,임서준,T05,플라빅스정,156240000.0,156240000.0,11,11,11,0,0,pass
2025,RC037,이태윤,T05,가브스정,107779404.0,107779404.0,13,13,13,0,0,pass
2025,RC037,이태윤,T05,글루코파지정,74298668.0,74298668.0,15,15,15,0,0,pass
2025,RC037,이태윤,T05,네시나정,95496882.0,95496882.0,22,22,22,0,0,pass
2025,RC037,이태윤,T05,넥시움정,63258428.0,63258428.0,14,14,14,0,0,pass
2025,RC037,이태윤,T05,디아미크롱서방정,31479400.0,31479400.0,22,22,22,0,0,pass
2025,RC037,이태윤,T05,로수젯정,184041402.0,184041402.0,17,17,17,0,0,pass
2025,RC037,이태윤,T05,록소르정,45567200.0,45567200.0,24,24,24,0,0,pass
2025,RC037,이태윤,T05,리피토정,55884300.0,55884300.0,15,15,15,0,0,pass
2025,RC037,이태윤,T05,서스펜정,58794012.0,58794012.0,22,22,22,0,0,pass
2025,RC037,이태윤,T05,세파클러캡슐,126926100.0,126926100.0,17,17,17,0,0,pass
2025,RC037,이태윤,T05,아모잘탄정,152001299.0,152001299.0,18,18,18,0,0,pass
2025,RC037,이태윤,T05,아토르바정,115107276.0,115107276.0,29,29,29,0,0,pass
2025,RC037,이태윤,T05,아토젯정,439027542.0,439027542.0,30,30,30,0,0,pass
2025,RC037,이태윤,T05,엑스포지정,155982364.0,155982364.0,25,25,25,0,0,pass
2025,RC037,이태윤,T05,올메텍정,59475251.0,59475251.0,18,18,18,0,0,pass
2025,RC037,이태윤,T05,자누비아정,130420000.0,130420000.0,13,13,13,0,0,pass
2025,RC037,이태윤,T05,카나브정,77823654.0,77823654.0,25,25,25,0,0,pass
2025,RC037,이태윤,T05,타미플루캡슐,208417800.0,208417800.0,18,18,18,0,0,pass
2025,RC037,이태윤,T05,트라젠타정,54125200.0,54125200.0,21,21,21,0,0,pass
2025,RC037,이태윤,T05,플라빅스정,263970000.0,263970000.0,22,22,22,0,0,pass
2025,RC038,황태훈,T05,가브스정,239629028.0,239629028.0,26,26,26,0,0,pass
2025,RC038,황태훈,T05,글루코파지정,34566633.0,34566633.0,13,13,13,0,0,pass
2025,RC038,황태훈,T05,네시나정,220830659.0,220830659.0,22,22,22,0,0,pass
2025,RC038,황태훈,T05,넥시움정,144132627.0,144132627.0,21,21,21,0,0,pass
2025,RC038,황태훈,T05,디아미크롱서방정,74339000.0,74339000.0,17,17,17,0,0,pass
2025,RC038,황태훈,T05,로수젯정,185430036.0,185430036.0,17,17,17,0,0,pass
2025,RC038,황태훈,T05,록소르정,35340400.0,35340400.0,23,23,23,0,0,pass
2025,RC038,황태훈,T05,리피토정,91449015.0,91449015.0,20,20,20,0,0,pass
2025,RC038,황태훈,T05,서스펜정,29452584.0,29452584.0,10,10,10,0,0,pass
2025,RC038,황태훈,T05,세파클러캡슐,98245500.0,98245500.0,15,15,15,0,0,pass
2025,RC038,황태훈,T05,아모잘탄정,107586257.0,107586257.0,19,19,19,0,0,pass
2025,RC038,황태훈,T05,아토르바정,50260854.0,50260854.0,14,14,14,0,0,pass
2025,RC038,황태훈,T05,아토젯정,81422793.0,81422793.0,10,10,10,0,0,pass
2025,RC038,황태훈,T05,엑스포지정,91183311.0,91183311.0,15,15,15,0,0,pass
2025,RC038,황태훈,T05,올메텍정,106286278.0,106286278.0,24,24,24,0,0,pass
2025,RC038,황태훈,T05,자누비아정,316160000.0,316160000.0,17,17,17,0,0,pass
2025,RC038,황태훈,T05,카나브정,55991598.0,55991598.0,17,17,17,0,0,pass
2025,RC038,황태훈,T05,타미플루캡슐,162301600.0,162301600.0,27,27,27,0,0,pass
2025,RC038,황태훈,T05,트라젠타정,39630400.0,39630400.0,22,22,22,0,0,pass
2025,RC038,황태훈,T05,플라빅스정,220878000.0,220878000.0,19,19,19,0,0,pass
2025,RC039,류윤서,T06,가브스정,95561145.0,95561145.0,18,18,18,0,0,pass
2025,RC039,류윤서,T06,글루코파지정,44163838.0,44163838.0,14,14,14,0,0,pass
2025,RC039,류윤서,T06,네시나정,164974450.0,164974450.0,17,17,17,0,0,pass
2025,RC039,류윤서,T06,넥시움정,105058252.0,105058252.0,18,18,18,0,0,pass
2025,RC039,류윤서,T06,디아미크롱서방정,45687400.0,45687400.0,11,11,11,0,0,pass
2025,RC039,류윤서,T06,로수젯정,236222631.0,236222631.0,17,17,17,0,0,pass
2025,RC039,류윤서,T06,록소르정,57059600.0,57059600.0,23,23,23,0,0,pass
2025,RC039,류윤서,T06,리피토정,92904474.0,92904474.0,16,16,16,0,0,pass
2025,RC039,류윤서,T06,서스펜정,55028382.0,55028382.0,15,15,15,0,0,pass
2025,RC039,류윤서,T06,세파클러캡슐,93438400.0,93438400.0,17,17,17,0,0,pass
2025,RC039,류윤서,T06,아모잘탄정,87784703.0,87784703.0,16,16,16,0,0,pass
2025,RC039,류윤서,T06,아토르바정,65772071.0,65772071.0,17,17,17,0,0,pass
2025,RC039,류윤서,T06,아토젯정,193808835.0,193808835.0,14,14,14,0,0,pass
2025,RC039,류윤서,T06,엑스포지정,110875196.0,110875196.0,19,19,19,0,0,pass
2025,RC039,류윤서,T06,올메텍정,69129310.0,69129310.0,26,26,26,0,0,pass
2025,RC039,류윤서,T06,자누비아정,310060000.0,310060000.0,18,18,18,0,0,pass
2025,RC039,류윤서,T06,카나브정,98511297.0,98511297.0,18,18,18,0,0,pass
2025,RC039,류윤서,T06,타미플루캡슐,215207700.0,215207700.0,18,18,18,0,0,pass
2025,RC039,류윤서,T06,트라젠타정,29892000.0,29892000.0,16,16,16,0,0,pass
2025,RC039,류윤서,T06,플라빅스정,111636000.0,111636000.0,11,11,11,0,0,pass
2025,RC040,정민서,T06,가브스정,137210160.0,137210160.0,22,22,22,0,0,pass
2025,RC040,정민서,T06,글루코파지정,74325600.0,74325600.0,18,18,18,0,0,pass
2025,RC040,정민서,T06,네시나정,236227296.0,236227296.0,22,22,22,0,0,pass
2025,RC040,정민서,T06,넥시움정,97734411.0,97734411.0,14,14,14,0,0,pass
2025,RC040,정민서,T06,디아미크롱서방정,31351400.0,31351400.0,16,16,16,0,0,pass
2025,RC040,정민서,T06,로수젯정,303387846.0,303387846.0,19,19,19,0,0,pass
2025,RC040,정민서,T06,록소르정,58271600.0,58271600.0,24,24,24,0,0,pass
2025,RC040,정민서,T06,리피토정,18556227.0,18556227.0,13,13,13,0,0,pass
2025,RC040,정민서,T06,서스펜정,44547171.0,44547171.0,13,13,13,0,0,pass
2025,RC040,정민서,T06,세파클러캡슐,65942700.0,65942700.0,13,13,13,0,0,pass
2025,RC040,정민서,T06,아모잘탄정,71546023.0,71546023.0,15,15,15,0,0,pass
2025,RC040,정민서,T06,아토르바정,54069307.0,54069307.0,20,20,20,0,0,pass
2025,RC040,정민서,T06,아토젯정,179096877.0,179096877.0,18,18,18,0,0,pass
2025,RC040,정민서,T06,엑스포지정,137423630.0,137423630.0,19,19,19,0,0,pass
2025,RC040,정민서,T06,올메텍정,45157216.0,45157216.0,16,16,16,0,0,pass
2025,RC040,정민서,T06,자누비아정,426366000.0,426366000.0,21,21,21,0,0,pass
2025,RC040,정민서,T06,카나브정,73718304.0,73718304.0,14,14,14,0,0,pass
2025,RC040,정민서,T06,타미플루캡슐,117272600.0,117272600.0,8,8,8,0,0,pass
2025,RC040,정민서,T06,트라젠타정,35720000.0,35720000.0,23,23,23,0,0,pass
2025,RC040,정민서,T06,플라빅스정,192402000.0,192402000.0,15,15,15,0,0,pass
2025,RC041,서주희,T06,가브스정,126595912.0,126595912.0,20,20,20,0,0,pass
2025,RC041,서주희,T06,글루코파지정,38064837.0,38064837.0,13,13,13,0,0,pass
2025,RC041,서주희,T06,네시나정,136524733.0,136524733.0,19,19,19,0,0,pass
2025,RC041,서주희,T06,넥시움정,94194533.0,94194533.0,16,16,16,0,0,pass
2025,RC041,서주희,T06,디아미크롱서방정,55412000.0,55412000.0,13,13,13,0,0,pass
2025,RC041,서주희,T06,로수젯정,208317405.0,208317405.0,16,16,16,0,0,pass
2025,RC041,서주희,T06,록소르정,17693200.0,17693200.0,13,13,13,0,0,pass
2025,RC041,서주희,T06,리피토정,146518800.0,146518800.0,25,25,25,0,0,pass
2025,RC041,서주희,T06,서스펜정,63097326.0,63097326.0,16,16,16,0,0,pass
2025,RC041,서주희,T06,세파클러캡슐,70919800.0,70919800.0,16,16,16,0,0,pass
2025,RC041,서주희,T06,아모잘탄정,27336176.0,27336176.0,15,15,15,0,0,pass
2025,RC041,서주희,T06,아토르바정,68255171.0,68255171.0,15,15,15,0,0,pass
2025,RC041,서주희,T06,아토젯정,231346269.0,231346269.0,25,25,25,0,0,pass
2025,RC041,서주희,T06,엑스포지정,48573682.0,48573682.0,20,20,20,0,0,pass
2025,RC041,서주희,T06,올메텍정,103006177.0,103006177.0,29,29,29,0,0,pass
2025,RC041,서주희,T06,자누비아정,133590000.0,133590000.0,18,18,18,0,0,pass
2025,RC041,서주희,T06,카나브정,83155410.0,83155410.0,26,26,26,0,0,pass
2025,RC041,서주희,T06,타미플루캡슐,229613000.0,229613000.0,20,20,20,0,0,pass
2025,RC041,서주희,T06,트라젠타정,30493600.0,30493600.0,15,15,15,0,0,pass
2025,RC041,서주희,T06,플라빅스정,185724000.0,185724000.0,14,14,14,0,0,pass
2025,RC042,박성호,T06,가브스정,95100714.0,95100714.0,14,14,14,0,0,pass
2025,RC042,박성호,T06,글루코파지정,97057875.0,97057875.0,28,28,28,0,0,pass
2025,RC042,박성호,T06,네시나정,71668371.0,71668371.0,13,13,13,0,0,pass
2025,RC042,박성호,T06,넥시움정,103302818.0,103302818.0,18,18,18,0,0,pass
2025,RC042,박성호,T06,디아미크롱서방정,92106200.0,92106200.0,24,24,24,0,0,pass
2025,RC042,박성호,T06,로수젯정,279518436.0,279518436.0,22,22,22,0,0,pass
2025,RC042,박성호,T06,록소르정,43122600.0,43122600.0,15,15,15,0,0,pass
2025,RC042,박성호,T06,리피토정,50294151.0,50294151.0,17,17,17,0,0,pass
2025,RC042,박성호,T06,서스펜정,65305257.0,65305257.0,16,16,16,0,0,pass
2025,RC042,박성호,T06,세파클러캡슐,91696300.0,91696300.0,15,15,15,0,0,pass
2025,RC042,박성호,T06,아모잘탄정,134629644.0,134629644.0,19,19,19,0,0,pass
2025,RC042,박성호,T06,아토르바정,43968596.0,43968596.0,14,14,14,0,0,pass
2025,RC042,박성호,T06,아토젯정,308145852.0,308145852.0,21,21,21,0,0,pass
2025,RC042,박성호,T06,엑스포지정,30090511.0,30090511.0,12,12,12,0,0,pass
2025,RC042,박성호,T06,올메텍정,42643766.0,42643766.0,14,14,14,0,0,pass
2025,RC042,박성호,T06,자누비아정,344824000.0,344824000.0,23,23,23,0,0,pass
2025,RC042,박성호,T06,카나브정,44709360.0,44709360.0,14,14,14,0,0,pass
2025,RC042,박성호,T06,타미플루캡슐,153759300.0,153759300.0,20,20,20,0,0,pass
2025,RC042,박성호,T06,트라젠타정,33219600.0,33219600.0,17,17,17,0,0,pass
2025,RC042,박성호,T06,플라빅스정,253512000.0,253512000.0,20,20,20,0,0,pass
2025,RC043,류승아,T06,가브스정,75235777.0,75235777.0,18,18,18,0,0,pass
2025,RC043,류승아,T06,글루코파지정,34426616.0,34426616.0,17,17,17,0,0,pass
2025,RC043,류승아,T06,네시나정,205069287.0,205069287.0,17,17,17,0,0,pass
2025,RC043,류승아,T06,넥시움정,78538844.0,78538844.0,18,18,18,0,0,pass
2025,RC043,류승아,T06,디아미크롱서방정,62687400.0,62687400.0,16,16,16,0,0,pass
2025,RC043,류승아,T06,로수젯정,131341452.0,131341452.0,20,20,20,0,0,pass
2025,RC043,류승아,T06,록소르정,21364800.0,21364800.0,17,17,17,0,0,pass
2025,RC043,류승아,T06,리피토정,76673283.0,76673283.0,17,17,17,0,0,pass
2025,RC043,류승아,T06,서스펜정,54846069.0,54846069.0,10,10,10,0,0,pass
2025,RC043,류승아,T06,세파클러캡슐,79955100.0,79955100.0,18,18,18,0,0,pass
2025,RC043,류승아,T06,아모잘탄정,98228724.0,98228724.0,19,19,19,0,0,pass
2025,RC043,류승아,T06,아토르바정,40939851.0,40939851.0,23,23,23,0,0,pass
2025,RC043,류승아,T06,아토젯정,107924823.0,107924823.0,14,14,14,0,0,pass
2025,RC043,류승아,T06,엑스포지정,171117439.0,171117439.0,19,19,19,0,0,pass
2025,RC043,류승아,T06,올메텍정,61370003.0,61370003.0,13,13,13,0,0,pass
2025,RC043,류승아,T06,자누비아정,151684000.0,151684000.0,9,9,9,0,0,pass
2025,RC043,류승아,T06,카나브정,41819706.0,41819706.0,14,14,14,0,0,pass
2025,RC043,류승아,T06,타미플루캡슐,182653700.0,182653700.0,19,19,19,0,0,pass
2025,RC043,류승아,T06,트라젠타정,25962800.0,25962800.0,16,16,16,0,0,pass
2025,RC043,류승아,T06,플라빅스정,201726000.0,201726000.0,13,13,13,0,0,pass
2025,RC044,한민준,T06,가브스정,89828827.0,89828827.0,17,17,17,0,0,pass
2025,RC044,한민준,T06,글루코파지정,66820821.0,66820821.0,17,17,17,0,0,pass
2025,RC044,한민준,T06,네시나정,206077165.0,206077165.0,23,23,23,0,0,pass
2025,RC044,한민준,T06,넥시움정,144456981.0,144456981.0,25,25,25,0,0,pass
2025,RC044,한민준,T06,디아미크롱서방정,83893000.0,83893000.0,26,26,26,0,0,pass
2025,RC044,한민준,T06,로수젯정,145023633.0,145023633.0,20,20,20,0,0,pass
2025,RC044,한민준,T06,록소르정,27829600.0,27829600.0,14,14,14,0,0,pass
2025,RC044,한민준,T06,리피토정,58647981.0,58647981.0,19,19,19,0,0,pass
2025,RC044,한민준,T06,서스펜정,63381111.0,63381111.0,19,19,19,0,0,pass
2025,RC044,한민준,T06,세파클러캡슐,55056600.0,55056600.0,13,13,13,0,0,pass
2025,RC044,한민준,T06,아모잘탄정,68557022.0,68557022.0,17,17,17,0,0,pass
2025,RC044,한민준,T06,아토르바정,81966198.0,81966198.0,14,14,14,0,0,pass
2025,RC044,한민준,T06,아토젯정,196944669.0,196944669.0,18,18,18,0,0,pass
2025,RC044,한민준,T06,엑스포지정,237231171.0,237231171.0,22,22,22,0,0,pass
2025,RC044,한민준,T06,올메텍정,34595462.0,34595462.0,14,14,14,0,0,pass
2025,RC044,한민준,T06,자누비아정,227110000.0,227110000.0,14,14,14,0,0,pass
2025,RC044,한민준,T06,카나브정,50258217.0,50258217.0,16,16,16,0,0,pass
2025,RC044,한민준,T06,타미플루캡슐,212398700.0,212398700.0,16,16,16,0,0,pass
2025,RC044,한민준,T06,트라젠타정,43540800.0,43540800.0,25,25,25,0,0,pass
2025,RC044,한민준,T06,플라빅스정,205632000.0,205632000.0,17,17,17,0,0,pass
2025,RC045,서현우,T07,가브스정,126172438.0,126172438.0,18,18,18,0,0,pass
2025,RC045,서현우,T07,글루코파지정,51665995.0,51665995.0,18,18,18,0,0,pass
2025,RC045,서현우,T07,네시나정,169109973.0,169109973.0,16,16,16,0,0,pass
2025,RC045,서현우,T07,넥시움정,98285128.0,98285128.0,14,14,14,0,0,pass
2025,RC045,서현우,T07,디아미크롱서방정,45116000.0,45116000.0,14,14,14,0,0,pass
2025,RC045,서현우,T07,로수젯정,191595636.0,191595636.0,24,24,24,0,0,pass
2025,RC045,서현우,T07,록소르정,30218600.0,30218600.0,16,16,16,0,0,pass
2025,RC045,서현우,T07,리피토정,22662537.0,22662537.0,10,10,10,0,0,pass
2025,RC045,서현우,T07,서스펜정,60063732.0,60063732.0,16,16,16,0,0,pass
2025,RC045,서현우,T07,세파클러캡슐,54387300.0,54387300.0,11,11,11,0,0,pass
2025,RC045,서현우,T07,아모잘탄정,81156474.0,81156474.0,17,17,17,0,0,pass
2025,RC045,서현우,T07,아토르바정,22893406.0,22893406.0,13,13,13,0,0,pass
2025,RC045,서현우,T07,아토젯정,159837543.0,159837543.0,13,13,13,0,0,pass
2025,RC045,서현우,T07,엑스포지정,105613838.0,105613838.0,19,19,19,0,0,pass
2025,RC045,서현우,T07,올메텍정,65945354.0,65945354.0,17,17,17,0,0,pass
2025,RC045,서현우,T07,자누비아정,283042000.0,283042000.0,16,16,16,0,0,pass
2025,RC045,서현우,T07,카나브정,38792781.0,38792781.0,17,17,17,0,0,pass
2025,RC045,서현우,T07,타미플루캡슐,215595300.0,215595300.0,15,15,15,0,0,pass
2025,RC045,서현우,T07,트라젠타정,42130800.0,42130800.0,21,21,21,0,0,pass
2025,RC045,서현우,T07,플라빅스정,156114000.0,156114000.0,11,11,11,0,0,pass
